congress,chamber,icpsr,bioguide_id,bioname,party,state_abbrev,district_id,rollcall_rows,unique_vote_ids,linkage_status,evidence_layers,missing_links,source_url,claim_boundary
118,Senate,40902,R000584,"RISCH, James",R,ID,,147,147,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40906,S001181,"SHAHEEN, Jeanne",D,NH,,156,156,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40908,M001176,"MERKLEY, Jeff",D,OR,,145,145,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40909,W000805,"WARNER, Mark R.",D,VA,,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40910,B001267,"BENNET, Michael F.",D,CO,,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40915,M001183,"MANCHIN, Joe, III",D,WV,,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,40916,C001088,"COONS, Christopher A.",D,DE,,144,144,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41101,B001277,"BLUMENTHAL, Richard",D,CT,,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41102,R000595,"RUBIO, Marco",R,FL,,155,155,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41104,P000603,"PAUL, Rand",R,KY,,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41107,H001061,"HOEVEN, John",R,ND,,156,156,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41110,L000577,"LEE, Mike",R,UT,,156,156,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41111,J000293,"JOHNSON, Ron",R,WI,,156,156,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41112,S001194,"SCHATZ, Brian Emanuel",D,HI,,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41300,K000383,"KING, Angus Stanley, Jr.",I,ME,,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41301,W000817,"WARREN, Elizabeth",D,MA,,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41302,F000463,"FISCHER, Debra (Deb)",R,NE,,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41304,C001098,"CRUZ, Rafael Edward (Ted)",R,TX,,143,143,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41305,K000384,"KAINE, Timothy Michael (Tim)",D,VA,,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41308,B001288,"BOOKER, Cory Anthony",D,NJ,,151,151,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,Senate,41500,S001198,"SULLIVAN, Daniel Scott",R,AK,,155,155,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
